,p_year,manu,total_turbines
2003,2014,Goldwind,107
2004,2014,Guodian,6
2005,2014,HZ Windpower,2
2006,2014,Hyundai,4
2007,2014,Kenersys,2
2008,2014,Leitner Ag,1
2009,2014,Leitner Poma,1
2010,2014,Lolland,2
2011,2014,Micon,392
2012,2014,Mitsubishi,2791
2013,2014,NEG Micon,676
2014,2014,NedWind,13
2015,2014,Nordex,302
2016,2014,Nordic,5
2017,2014,Nordtank,232
2018,2014,Northern Power Systems,94
2019,2014,Norwin,1
2020,2014,PowerWind,8
2021,2014,REpower,621
2022,2014,RRB,8
2023,2014,Renewtech LLC,0
2024,2014,SIVA Windturbine India Pvt Ltd,1
2025,2014,Samsung,3
2026,2014,Sany,10
2027,2014,Seaforth,11
2028,2014,Siemens,3829
2029,2014,Siemens Gamesa Renewable Energy,370
2030,2014,Silver Eagle,2
2031,2014,Sinovel,4
2032,2014,Siva,1
2033,2014,Skystream,1
2034,2014,Suzlon,1316
2035,2014,Turbowinds,7
2036,2014,Unison,2
2037,2014,Vanguard,3
2038,2014,Vensys,9
2039,2014,Vergnet,4
2040,2014,Vestas,7014
2041,2014,Wincon,1
2042,2014,Wind Energy Solutions,1
2043,2014,Wind World,1
2044,2014,Windmatic,55
2045,2014,Zond,224
2046,2015,AAER,3
2047,2015,AOC,12
2048,2015,AWE,2
2049,2015,Acciona,758
2050,2015,Aeronautica,4
2051,2015,Alstom,24
2052,2015,Bergey Energy,1
2053,2015,Bonus,305
2054,2015,Bora,2
2055,2015,Changzhou Railcar Propulsion Engineering Research and Development Center,1
2056,2015,China Creative Wind Energy,17
2057,2015,Clipper,681
2058,2015,DWT,1
2059,2015,Danwin,115
2060,2015,DeWind,84
2061,2015,EWT,11
2062,2015,Elecon,2
2063,2015,Endurance,4
2064,2015,Enron,396
2065,2015,Entegrity,17
2066,2015,Fuhrlander,19
2067,2015,GE Wind,19416
2068,2015,Gamesa,2505
2069,2015,Goldwind,112
2070,2015,Guodian,6
2071,2015,HZ Windpower,2
2072,2015,Hyundai,4
2073,2015,Kenersys,2
2074,2015,Leitner Ag,1
2075,2015,Leitner Poma,1
2076,2015,Lolland,2
2077,2015,Micon,392
2078,2015,Mitsubishi,2791
2079,2015,NEG Micon,677
2080,2015,NedWind,13
2081,2015,Nordex,357
2082,2015,Nordic,5
2083,2015,Nordtank,232
2084,2015,Northern Power Systems,94
2085,2015,Norwin,1
2086,2015,PowerWind,8
2087,2015,REpower,621
2088,2015,RRB,8
2089,2015,Renewtech LLC,1
2090,2015,SIVA Windturbine India Pvt Ltd,1
2091,2015,Samsung,3
2092,2015,Sany,21
2093,2015,Seaforth,11
2094,2015,Siemens,4354
2095,2015,Siemens Gamesa Renewable Energy,371
2096,2015,Silver Eagle,2
2097,2015,Sinovel,4
2098,2015,Siva,1
2099,2015,Skystream,1
2100,2015,Suzlon,1316
2101,2015,Turbowinds,7
2102,2015,Unison,2
2103,2015,Vanguard,3
2104,2015,Vensys,9
2105,2015,Vergnet,8
2106,2015,Vestas,8414
2107,2015,Wincon,1
2108,2015,Wind Energy Solutions,1
2109,2015,Wind World,1
2110,2015,Windmatic,55
2111,2015,Zond,224
2112,2016,AAER,3
2113,2016,AOC,12
2114,2016,AWE,2
2115,2016,Acciona,758
2116,2016,Aeronautica,4
2117,2016,Alstom,24
2118,2016,Bergey Energy,1
2119,2016,Bonus,305
2120,2016,Bora,2
2121,2016,Changzhou Railcar Propulsion Engineering Research and Development Center,1
2122,2016,China Creative Wind Energy,17
2123,2016,Clipper,681
2124,2016,DWT,1
2125,2016,Danwin,115
2126,2016,DeWind,84
2127,2016,EWT,11
2128,2016,Elecon,2
2129,2016,Endurance,4
2130,2016,Enron,396
2131,2016,Entegrity,17
2132,2016,Fuhrlander,19
2133,2016,GE Wind,21100
2134,2016,Gamesa,2657
2135,2016,Goldwind,113
2136,2016,Guodian,6
2137,2016,HZ Windpower,2
2138,2016,Hyundai,4
2139,2016,Kenersys,2
2140,2016,Leitner Ag,1
2141,2016,Leitner Poma,1
2142,2016,Lolland,2
2143,2016,Micon,392
2144,2016,Mitsubishi,2791
2145,2016,NEG Micon,677
2146,2016,NedWind,13
2147,2016,Nordex,388
2148,2016,Nordic,5
2149,2016,Nordtank,232
2150,2016,Northern Power Systems,95
2151,2016,Norwin,1
2152,2016,PowerWind,8
2153,2016,REpower,621
2154,2016,RRB,8
2155,2016,Renewtech LLC,1
2156,2016,SIVA Windturbine India Pvt Ltd,1
2157,2016,Samsung,3
2158,2016,Sany,21
2159,2016,Seaforth,11
2160,2016,Siemens,4703
2161,2016,Siemens Gamesa Renewable Energy,371
2162,2016,Silver Eagle,2
2163,2016,Sinovel,4
2164,2016,Siva,1
2165,2016,Skystream,1
2166,2016,Suzlon,1316
2167,2016,Turbowinds,7
2168,2016,Unison,2
2169,2016,Vanguard,3
2170,2016,Vensys,19
2171,2016,Vergnet,9
2172,2016,Vestas,9947
2173,2016,Wincon,1
2174,2016,Wind Energy Solutions,1
2175,2016,Wind World,1
2176,2016,Windmatic,55
2177,2016,Zond,224
2178,2017,AAER,3
2179,2017,AOC,12
2180,2017,AWE,2
2181,2017,Acciona,758
2182,2017,Aeronautica,5
2183,2017,Alstom,24
2184,2017,Bergey Energy,1
2185,2017,Bonus,305
2186,2017,Bora,2
2187,2017,Changzhou Railcar Propulsion Engineering Research and Development Center,1
2188,2017,China Creative Wind Energy,17
2189,2017,Clipper,681
2190,2017,DWT,1
2191,2017,Danwin,115
2192,2017,DeWind,84
2193,2017,EWT,11
2194,2017,Elecon,2
2195,2017,Endurance,4
2196,2017,Enron,396
2197,2017,Entegrity,17
2198,2017,Fuhrlander,19
2199,2017,GE Wind,21987
2200,2017,Gamesa,3076
2201,2017,Goldwind,117
2202,2017,Guodian,6
2203,2017,HZ Windpower,16
2204,2017,Hyundai,4
2205,2017,Kenersys,2
2206,2017,Leitner Ag,1
2207,2017,Leitner Poma,1
2208,2017,Lolland,2
2209,2017,Micon,392
2210,2017,Mitsubishi,2791
2211,2017,NEG Micon,677
2212,2017,NedWind,13
2213,2017,Nordex,650
2214,2017,Nordic,5
2215,2017,Nordtank,232
2216,2017,Northern Power Systems,95
2217,2017,Norwin,1
2218,2017,PowerWind,8
2219,2017,REpower,621
2220,2017,RRB,8
2221,2017,Renewtech LLC,1
2222,2017,SIVA Windturbine India Pvt Ltd,1
2223,2017,Samsung,3
2224,2017,Sany,21
2225,2017,Seaforth,11
2226,2017,Siemens,5026
2227,2017,Siemens Gamesa Renewable Energy,371
2228,2017,Silver Eagle,2
2229,2017,Sinovel,4
2230,2017,Siva,1
2231,2017,Skystream,1
2232,2017,Suzlon,1316
2233,2017,Turbowinds,7
2234,2017,Unison,2
2235,2017,Vanguard,3
2236,2017,Vensys,22
2237,2017,Vergnet,9
2238,2017,Vestas,11053
2239,2017,Wincon,1
2240,2017,Wind Energy Solutions,1
2241,2017,Wind World,1
2242,2017,Windmatic,55
2243,2017,Zond,224
2244,2018,AAER,3
2245,2018,AOC,12
2246,2018,AWE,2
2247,2018,Acciona,758
2248,2018,Aeronautica,5
2249,2018,Alstom,24
2250,2018,Bergey Energy,1
2251,2018,Bonus,305
2252,2018,Bora,2
2253,2018,Changzhou Railcar Propulsion Engineering Research and Development Center,1
2254,2018,China Creative Wind Energy,17
2255,2018,Clipper,681
2256,2018,DWT,1
2257,2018,Danwin,115
2258,2018,DeWind,84
2259,2018,EWT,12
2260,2018,Elecon,2
2261,2018,Endurance,4
2262,2018,Enron,396
2263,2018,Entegrity,17
2264,2018,Fuhrlander,19
2265,2018,GE Wind,23187
2266,2018,Gamesa,3076
2267,2018,Goldwind,187
2268,2018,Guodian,6
2269,2018,HZ Windpower,16
2270,2018,Hyundai,4
2271,2018,Kenersys,2
2272,2018,Leitner Ag,1
2273,2018,Leitner Poma,1
2274,2018,Lolland,2
2275,2018,Micon,392
2276,2018,Mitsubishi,2791
2277,2018,NEG Micon,677
2278,2018,NedWind,13
2279,2018,Nordex,930
2280,2018,Nordic,5
2281,2018,Nordtank,232
2282,2018,Northern Power Systems,95
2283,2018,Norwin,1
2284,2018,PowerWind,8
2285,2018,REpower,621
2286,2018,RRB,8
2287,2018,Renewtech LLC,1
2288,2018,SIVA Windturbine India Pvt Ltd,1
2289,2018,Samsung,3
2290,2018,Sany,21
2291,2018,Seaforth,11
2292,2018,Siemens,5026
2293,2018,Siemens Gamesa Renewable Energy,624
2294,2018,Silver Eagle,2
2295,2018,Sinovel,4
2296,2018,Siva,1
2297,2018,Skystream,1
2298,2018,Suzlon,1316
2299,2018,Turbowinds,7
2300,2018,Unison,2
2301,2018,Vanguard,3
2302,2018,Vensys,29
2303,2018,Vergnet,9
2304,2018,Vestas,12281
2305,2018,Wincon,1
2306,2018,Wind Energy Solutions,1
2307,2018,Wind World,1
2308,2018,Windmatic,55
2309,2018,Zond,224
2310,2019,AAER,3
2311,2019,AOC,12
2312,2019,AWE,2
2313,2019,Acciona,758
2314,2019,Aeronautica,5
2315,2019,Alstom,24
2316,2019,Bergey Energy,1
2317,2019,Bonus,305
2318,2019,Bora,2
2319,2019,Changzhou Railcar Propulsion Engineering Research and Development Center,1
2320,2019,China Creative Wind Energy,17
2321,2019,Clipper,681
2322,2019,DWT,1
2323,2019,Danwin,115
2324,2019,DeWind,84
2325,2019,EWT,13
2326,2019,Elecon,2
2327,2019,Endurance,4
2328,2019,Enron,396
2329,2019,Entegrity,17
2330,2019,Fuhrlander,19
2331,2019,GE Wind,24858
2332,2019,Gamesa,3076
2333,2019,Goldwind,195
2334,2019,Guodian,6
2335,2019,HZ Windpower,16
2336,2019,Hyundai,4
2337,2019,Kenersys,2
2338,2019,Leitner Ag,1
2339,2019,Leitner Poma,1
2340,2019,Lolland,2
2341,2019,Micon,392
2342,2019,Mitsubishi,2791
2343,2019,NEG Micon,677
2344,2019,NedWind,13
2345,2019,Nordex,1098
2346,2019,Nordic,5
2347,2019,Nordtank,232
2348,2019,Northern Power Systems,95
2349,2019,Norwin,1
2350,2019,PowerWind,8
2351,2019,REpower,621
2352,2019,RRB,8
2353,2019,Renewtech LLC,1
2354,2019,SIVA Windturbine India Pvt Ltd,1
2355,2019,Samsung,3
2356,2019,Sany,21
2357,2019,Seaforth,11
2358,2019,Siemens,5144
2359,2019,Siemens Gamesa Renewable Energy,1021
2360,2019,Silver Eagle,2
2361,2019,Sinovel,4
2362,2019,Siva,1
2363,2019,Skystream,1
2364,2019,Suzlon,1316
2365,2019,Turbowinds,7
2366,2019,Unison,2
2367,2019,Vanguard,3
2368,2019,Vensys,29
2369,2019,Vergnet,9
2370,2019,Vestas,13486
2371,2019,Wincon,1
2372,2019,Wind Energy Solutions,1
2373,2019,Wind World,1
2374,2019,Windmatic,55
2375,2019,Zond,224
2376,2020,AAER,3
2377,2020,AOC,12
2378,2020,AWE,2
2379,2020,Acciona,758
2380,2020,Aeronautica,5
2381,2020,Alstom,24
2382,2020,Bergey Energy,1
2383,2020,Bonus,305
2384,2020,Bora,2
2385,2020,Changzhou Railcar Propulsion Engineering Research and Development Center,1
2386,2020,China Creative Wind Energy,17
2387,2020,Clipper,681
2388,2020,DWT,1
2389,2020,Danwin,115
2390,2020,DeWind,84
2391,2020,EWT,13
2392,2020,Elecon,2
2393,2020,Endurance,4
2394,2020,Enron,396
2395,2020,Entegrity,17
2396,2020,Fuhrlander,19
2397,2020,GE Wind,25858
2398,2020,Gamesa,3076
2399,2020,Goldwind,195
2400,2020,Guodian,6
2401,2020,HZ Windpower,16
2402,2020,Hyundai,4
2403,2020,Kenersys,2
2404,2020,Leitner Ag,1
2405,2020,Leitner Poma,1
2406,2020,Lolland,2
2407,2020,Micon,392
2408,2020,Mitsubishi,2791
2409,2020,NEG Micon,677
2410,2020,NedWind,13
2411,2020,Nordex,1145
2412,2020,Nordic,5
2413,2020,Nordtank,232
2414,2020,Northern Power Systems,95
2415,2020,Norwin,1
2416,2020,PowerWind,8
2417,2020,REpower,621
2418,2020,RRB,8
2419,2020,Renewtech LLC,1
2420,2020,SIVA Windturbine India Pvt Ltd,1
2421,2020,Samsung,3
2422,2020,Sany,21
2423,2020,Seaforth,11
2424,2020,Siemens,5144
2425,2020,Siemens Gamesa Renewable Energy,1146
2426,2020,Silver Eagle,2
2427,2020,Sinovel,4
2428,2020,Siva,1
2429,2020,Skystream,1
2430,2020,Suzlon,1316
2431,2020,Turbowinds,7
2432,2020,Unison,2
2433,2020,Vanguard,3
2434,2020,Vensys,29
2435,2020,Vergnet,9
2436,2020,Vestas,13904
2437,2020,Wincon,1
2438,2020,Wind Energy Solutions,1
2439,2020,Wind World,1
2440,2020,Windmatic,55
2441,2020,Zond,224
